Rooms,Type,Price,Method,Regionname,Bathroom,Car,Landsize,Distance,Bedroom
3,h,1320000,S,Eastern Metropolitan,2,1,99,19.8,3
5,h,750000,S,Northern Metropolitan,1,1,0,19.3,3
3,h,780000,S,Northern Metropolitan,1,1,259,19.1,3
3,h,620000,S,Northern Metropolitan,1,3,612,14.8,4
4,t,845000,PI,Southern Metropolitan,1,1,182,16.3,2
2,u,700000,S,Southern Metropolitan,1,1,0,19.5,4
4,h,1032000,S,Eastern Metropolitan,1,1,215,19.6,2
4,h,821000,PI,Western Metropolitan,1,2,384,17.6,3
3,h,1041000,S,Southern Metropolitan,1,1,483,23.2,4
4,h,2960000,S,Southern Metropolitan,1,1,0,11.9,2
4,h,3050000,S,Southern Metropolitan,2,1,0,24.3,4
3,t,1171000,S,Southern Metropolitan,2,2,391,19.5,2
3,h,2050000,PI,Southern Metropolitan,2,1,0,15.9,3
2,h,1501000,S,Northern Metropolitan,1,1,184,10.3,3
3,h,1570000,S,Southern Metropolitan,1,1,0,19.1,3
3,u,1275000,S,Southern Metropolitan,1,0,153,17.4,2
3,h,1435000,S,Southern Metropolitan,1,1,218,16.4,2
1,u,340000,SA,Southern Metropolitan,1,0,302,21.0,4
3,u,783000,SP,Southern Metropolitan,1,1,161,15.6,3
2,u,620000,PI,Southern Metropolitan,1,0,137,11.3,2
3,h,600000,S,Western Metropolitan,1,1,0,19.9,4
4,h,965000,SP,South-Eastern Metropolitan,1,1,264,26.5,5
2,u,529000,S,South-Eastern Metropolitan,1,1,370,21.4,2
3,h,881000,S,South-Eastern Metropolitan,2,1,177,13.1,2
4,h,845000,PI,South-Eastern Metropolitan,2,0,276,16.2,3
2,u,650000,VB,Southern Metropolitan,1,0,1328,27.8,2
2,u,350000,SP,Southern Metropolitan,1,1,0,12.0,3
1,u,350000,PI,Southern Metropolitan,1,1,0,17.2,2
2,u,665000,S,Southern Metropolitan,1,0,325,17.2,4
3,h,1080000,PI,Southern Metropolitan,2,2,4668,21.9,3
2,h,674000,S,Southern Metropolitan,1,1,540,19.4,3
2,u,525000,PI,South-Eastern Metropolitan,1,0,285,13.9,5
3,h,840000,S,South-Eastern Metropolitan,1,1,406,17.8,3
2,u,598000,S,South-Eastern Metropolitan,1,1,416,16.0,4
2,t,745000,S,Southern Metropolitan,2,1,110,17.9,2
3,h,740000,S,Southern Metropolitan,1,0,416,23.0,3
3,h,1480000,S,Southern Metropolitan,2,2,657,16.6,4
3,h,1240000,S,Southern Metropolitan,1,1,343,13.6,4
2,u,850000,S,Southern Metropolitan,1,2,343,18.0,3
3,h,840000,S,South-Eastern Metropolitan,1,1,55,22.3,3
3,h,880000,S,Northern Metropolitan,1,1,338,18.7,2
4,h,1525000,S,Northern Metropolitan,1,0,363,25.1,4
2,h,960000,S,Northern Metropolitan,1,1,0,17.9,5
3,h,1600000,S,Northern Metropolitan,1,1,316,16.8,2
2,h,867000,S,Northern Metropolitan,2,1,460,23.6,3
3,h,690000,S,Northern Metropolitan,1,1,346,16.2,2
4,h,850000,PI,Northern Metropolitan,1,2,996,22.1,2
2,h,700000,PI,Northern Metropolitan,1,2,0,19.0,2
2,u,561000,S,Northern Metropolitan,1,1,480,18.8,3
2,h,1025000,SP,Northern Metropolitan,1,1,199,17.1,3
3,h,465000,S,Northern Metropolitan,1,1,147,22.2,5
4,h,622000,PI,Northern Metropolitan,2,1,316,15.0,5
3,h,877500,S,Eastern Metropolitan,1,2,246,27.1,3
3,h,730000,S,Eastern Metropolitan,1,1,0,18.0,2
4,h,535000,S,Northern Metropolitan,1,1,0,12.0,3
3,h,678000,S,South-Eastern Metropolitan,1,0,358,16.9,3
3,h,595000,S,South-Eastern Metropolitan,1,1,564,21.6,3
2,u,305000,SP,South-Eastern Metropolitan,2,2,0,19.6,4
4,h,505000,SP,Western Metropolitan,1,1,600,20.9,3
3,h,816000,S,South-Eastern Metropolitan,2,1,350,18.5,3
4,h,2600000,SP,Eastern Metropolitan,1,1,323,18.0,5
3,h,1285000,SA,Eastern Metropolitan,2,2,299,14.1,2
5,h,1600000,PI,Eastern Metropolitan,1,1,0,19.3,3
5,h,1370000,S,Eastern Metropolitan,1,0,220,24.2,4
3,t,882000,S,Eastern Metropolitan,2,2,510,13.4,1
4,h,1662000,S,Eastern Metropolitan,1,1,0,15.8,4
3,u,955000,PI,Eastern Metropolitan,1,0,0,27.2,2
3,h,545000,SP,South-Eastern Metropolitan,1,1,459,18.6,4
2,h,716000,S,Southern Metropolitan,1,1,0,22.9,2
2,u,975000,SP,Southern Metropolitan,2,2,262,14.5,5
4,h,975000,S,Eastern Metropolitan,1,1,0,18.9,3
2,u,480000,S,Southern Metropolitan,1,2,512,16.9,2
2,u,696750,S,Southern Metropolitan,1,2,364,11.8,4
1,u,420000,VB,Southern Metropolitan,1,2,353,25.9,3
3,h,540000,S,Northern Metropolitan,1,1,410,13.5,3
3,h,620000,S,Northern Metropolitan,1,2,253,18.8,3
4,h,598000,S,Northern Metropolitan,3,1,447,15.1,2
4,h,650000,S,Northern Metropolitan,1,1,0,19.7,5
2,u,762000,S,Western Metropolitan,1,1,411,19.1,3
3,h,1025000,S,Western Metropolitan,1,1,0,21.7,3
4,h,1360000,S,Western Metropolitan,1,1,177,21.9,2
3,h,900000,PI,Western Metropolitan,1,4,576,17.8,3
3,h,1320000,S,Western Metropolitan,1,1,0,23.4,3
3,u,786000,S,Western Metropolitan,1,1,284,18.8,4
5,h,2210000,S,Western Metropolitan,1,1,0,20.1,4
3,h,1520000,S,Western Metropolitan,1,1,0,22.6,2
3,t,806000,S,Western Metropolitan,1,1,2120,22.4,3
3,h,1200000,S,Northern Metropolitan,1,1,0,21.3,4
3,h,700000,S,Northern Metropolitan,1,1,384,13.0,5
3,h,775000,S,Northern Metropolitan,1,1,0,17.7,3
4,h,821000,S,Northern Metropolitan,1,2,378,14.5,3
3,h,663500,S,Eastern Metropolitan,1,1,0,19.1,4
4,h,1290000,S,Northern Metropolitan,1,1,575,17.5,4
4,h,2268000,S,Northern Metropolitan,1,2,505,12.7,3
2,u,270000,PI,Western Metropolitan,1,4,357,21.0,4
3,u,605000,S,Western Metropolitan,1,2,554,19.1,2
3,u,764000,S,Eastern Metropolitan,1,2,120,18.8,3
5,h,650000,S,South-Eastern Metropolitan,1,1,589,28.5,3
3,h,495000,S,South-Eastern Metropolitan,1,1,0,17.0,2
3,h,1890000,S,Southern Metropolitan,1,1,0,18.2,3
4,h,1750000,S,Eastern Metropolitan,1,2,157,8.9,3
2,u,1100000,S,Eastern Metropolitan,1,2,726,26.2,3
4,h,750000,PI,Northern Metropolitan,1,2,519,20.8,3
3,h,695000,S,Northern Metropolitan,1,2,474,18.0,4
3,h,817000,S,Northern Metropolitan,1,1,0,11.0,4
3,h,760000,S,Northern Metropolitan,1,2,0,19.3,2
3,h,680000,S,Northern Metropolitan,1,1,0,11.3,3
5,h,1170000,S,Northern Metropolitan,2,1,343,13.6,2
4,h,625000,SP,Northern Metropolitan,1,2,562,18.7,4
5,h,830000,SP,Northern Metropolitan,3,2,499,15.1,4
3,h,827000,S,Northern Metropolitan,1,2,385,17.8,3
3,t,627000,S,Northern Metropolitan,1,2,717,24.8,4
3,h,680000,S,South-Eastern Metropolitan,2,2,556,24.1,3
2,u,1022000,S,Southern Metropolitan,2,2,670,14.3,2
5,h,5510000,S,Southern Metropolitan,3,3,736,21.5,2
4,h,3335000,S,Southern Metropolitan,2,2,514,22.1,4
1,u,560000,S,Southern Metropolitan,2,2,632,18.0,2
3,u,970000,S,Southern Metropolitan,2,1,585,14.8,4
2,h,1790000,S,Southern Metropolitan,2,2,617,19.5,1
2,u,805000,S,Southern Metropolitan,2,2,752,19.4,4
2,u,780000,VB,Southern Metropolitan,1,2,775,21.7,3
3,h,1875000,S,Southern Metropolitan,2,2,388,12.7,3
4,h,2320000,S,Southern Metropolitan,2,2,723,20.2,4
3,h,1237000,S,Southern Metropolitan,3,2,796,11.2,4
3,t,701000,SP,Eastern Metropolitan,2,2,729,14.0,3
3,h,850000,S,Eastern Metropolitan,2,2,315,23.0,4
3,t,710000,PI,Eastern Metropolitan,2,2,730,22.2,3
3,h,1190000,SA,Southern Metropolitan,1,3,770,24.0,3
3,h,530000,S,Western Metropolitan,1,2,306,21.7,3
3,h,515000,S,Western Metropolitan,1,2,732,17.5,4
3,h,370000,SP,Western Metropolitan,2,2,677,11.9,2
3,h,555500,S,Western Metropolitan,1,1,604,20.2,4
3,h,460000,S,Western Metropolitan,1,2,559,18.6,4
3,h,770000,S,Southern Metropolitan,3,2,411,15.7,3
4,h,1000000,S,Southern Metropolitan,2,2,475,16.5,2
4,h,1350000,PI,Eastern Metropolitan,3,4,1221,21.5,4
3,h,1300000,PI,Eastern Metropolitan,2,3,672,19.3,3
3,h,2525000,VB,Eastern Metropolitan,3,2,668,18.9,3
2,u,535000,S,Eastern Metropolitan,2,2,744,20.1,4
3,h,580000,SP,Western Metropolitan,2,2,732,20.0,2
3,h,670000,SA,Western Metropolitan,1,1,701,23.6,4
3,t,855000,S,Northern Metropolitan,1,1,551,22.3,2
2,t,942000,S,Southern Metropolitan,1,2,602,18.1,4
1,u,515000,S,Southern Metropolitan,2,2,296,24.2,3
2,u,672000,S,Southern Metropolitan,2,2,530,17.7,3
3,h,1280000,S,Southern Metropolitan,2,2,617,24.9,3
4,h,2162000,S,Southern Metropolitan,2,3,554,17.8,3
4,h,745000,S,South-Eastern Metropolitan,1,1,591,15.2,4
3,h,1081000,S,Northern Metropolitan,2,2,740,17.5,2
3,h,795000,S,Northern Metropolitan,1,2,609,16.1,4
3,h,945000,SP,Northern Metropolitan,1,2,602,16.0,4
3,h,740000,S,Northern Metropolitan,3,2,826,28.7,2
2,t,910000,S,Southern Metropolitan,3,2,661,18.1,2
3,h,4900000,VB,Southern Metropolitan,1,2,668,18.0,3
2,u,592000,S,Southern Metropolitan,2,4,602,17.3,3
1,u,455000,S,Southern Metropolitan,2,2,265,23.7,2
3,h,2355000,S,Southern Metropolitan,1,1,662,21.0,3
3,h,2265000,S,Southern Metropolitan,1,1,931,17.5,4
3,h,1780000,S,Southern Metropolitan,3,2,513,19.6,3
2,u,585000,S,Western Metropolitan,2,2,741,16.5,4
4,h,1085000,SP,Western Metropolitan,1,2,273,18.5,3
2,u,850000,VB,Northern Metropolitan,1,2,763,20.8,4
4,h,400000,S,Western Victoria,2,1,811,23.7,4
4,h,355000,S,Western Victoria,3,2,928,17.4,4
3,t,815000,SP,South-Eastern Metropolitan,1,2,318,19.2,4
3,h,487500,S,Northern Metropolitan,12,0,946,16.6,4
4,h,700000,SP,Northern Metropolitan,2,1,0,12.0,3
3,h,2010000,S,Southern Metropolitan,2,2,160,22.2,3
3,h,663500,SP,Northern Metropolitan,2,2,804,23.7,4
4,h,720000,S,Northern Metropolitan,1,2,706,14.5,3
3,h,556500,S,Northern Metropolitan,1,1,194,23.8,3
3,h,566000,S,Northern Metropolitan,2,2,0,20.8,4
3,h,560000,SP,Northern Metropolitan,3,2,645,20.9,3
3,h,1125000,VB,Eastern Metropolitan,3,2,326,13.8,3
3,h,830000,PI,Eastern Metropolitan,2,3,608,24.2,4
3,t,642000,SP,Eastern Metropolitan,1,4,586,14.7,5
3,u,569000,S,Eastern Metropolitan,1,1,276,27.1,4
3,h,1850000,SP,Western Metropolitan,1,2,776,30.9,5
2,h,1090000,SP,Western Metropolitan,1,2,661,15.6,3
3,u,1100000,S,Western Metropolitan,2,1,824,22.2,2
2,h,760000,PI,Western Metropolitan,3,1,581,17.7,3
3,h,730000,SP,Eastern Victoria,2,2,217,16.1,5
1,u,519000,S,South-Eastern Metropolitan,1,1,384,14.6,3
4,t,1170000,S,South-Eastern Metropolitan,1,2,742,24.3,3
2,u,720000,S,Eastern Metropolitan,1,2,228,12.1,5
3,h,1350000,S,Eastern Metropolitan,4,2,643,15.1,4
3,h,855000,S,Eastern Metropolitan,1,2,308,17.7,5
3,h,1640000,PI,Eastern Metropolitan,2,2,263,15.6,4
3,t,1011000,S,Eastern Metropolitan,2,2,653,19.8,4
5,h,1450000,S,Eastern Metropolitan,2,2,329,14.8,2
3,h,880000,SA,South-Eastern Metropolitan,2,1,824,24.8,3
2,u,670000,PI,Southern Metropolitan,1,1,217,23.5,5
2,u,602000,S,Southern Metropolitan,2,2,1393,18.3,4
4,h,1337000,S,Western Metropolitan,2,1,706,20.3,3
2,h,970000,S,Northern Metropolitan,3,2,381,26.4,3
2,u,460000,S,Northern Metropolitan,2,2,499,21.3,4
3,u,740000,S,Southern Metropolitan,2,2,406,24.2,5
4,h,1120000,S,South-Eastern Metropolitan,2,3,739,23.4,2
3,h,945000,S,South-Eastern Metropolitan,2,2,154,25.6,3
1,u,280000,SP,Southern Metropolitan,2,1,544,11.8,4
2,t,620000,PI,South-Eastern Metropolitan,2,2,662,19.2,3
3,u,1770000,S,Northern Metropolitan,1,1,1101,12.6,4
3,u,630000,S,Northern Metropolitan,1,1,589,14.2,4
4,h,716500,S,Western Metropolitan,2,1,652,12.1,4
3,u,1725000,PI,Southern Metropolitan,1,2,389,22.2,5
3,h,1325000,PI,Southern Metropolitan,1,1,980,13.0,4
2,u,625000,S,Southern Metropolitan,2,2,332,28.6,5
2,u,665000,SP,Southern Metropolitan,1,2,0,26.8,5
3,h,1810000,PI,Southern Metropolitan,1,1,137,21.2,4
1,u,329000,S,Southern Metropolitan,4,1,708,19.8,5
2,t,645000,SA,Northern Metropolitan,2,2,305,22.9,2
3,t,808000,SP,Northern Metropolitan,3,1,481,17.2,2
3,h,1130000,PI,Northern Metropolitan,3,4,795,17.0,4
3,u,660000,S,Northern Metropolitan,2,2,648,14.8,4
3,h,945000,S,Northern Metropolitan,3,4,753,20.1,5
3,h,970000,S,Northern Metropolitan,2,2,649,13.7,2
3,h,725000,S,Northern Metropolitan,1,2,230,15.3,3
3,h,990000,S,Northern Metropolitan,1,1,1107,18.2,2
3,h,972500,S,Northern Metropolitan,2,2,337,23.4,5
3,h,1900000,PI,Northern Metropolitan,2,2,706,18.2,5
4,h,1100000,S,Northern Metropolitan,2,1,777,23.2,3
5,h,1266000,S,Northern Metropolitan,1,1,136,18.1,3
3,h,1040000,S,Northern Metropolitan,2,2,650,19.6,4
2,t,625000,S,Northern Metropolitan,2,2,342,21.6,3
2,h,888000,S,Northern Metropolitan,2,4,661,20.1,3
2,t,521000,S,Northern Metropolitan,2,2,600,13.5,4
1,u,423750,S,Northern Metropolitan,2,2,1133,17.7,3
3,h,857700,SP,Northern Metropolitan,3,4,832,15.5,3
3,t,642500,S,Northern Metropolitan,1,1,156,18.0,3
2,t,555000,SP,Northern Metropolitan,1,1,896,22.7,2
3,h,1676000,S,Northern Metropolitan,3,3,660,19.3,4
4,h,1400000,S,Northern Metropolitan,1,1,335,19.4,4
3,h,1301000,S,Northern Metropolitan,2,3,1040,23.8,3
2,u,575000,S,Northern Metropolitan,3,2,425,18.6,4
5,h,1080000,S,Eastern Metropolitan,1,1,93,26.2,3
3,h,1005000,S,Eastern Metropolitan,2,2,730,17.6,3
2,u,675000,S,Eastern Metropolitan,2,2,814,19.5,4
4,t,2300000,S,Southern Metropolitan,1,2,821,20.7,4
3,h,1710000,SP,Southern Metropolitan,1,1,427,21.8,4
4,t,2221000,S,Southern Metropolitan,2,2,244,19.4,4
3,h,515000,SP,Western Metropolitan,1,1,544,24.3,3
3,h,540000,S,South-Eastern Metropolitan,1,1,0,22.5,4
3,h,1360000,S,Western Metropolitan,2,0,648,13.4,2
4,h,1500000,SP,Western Metropolitan,2,3,676,12.8,4
3,h,1180000,SP,Western Metropolitan,1,1,896,24.3,5
4,h,915000,S,Northern Metropolitan,1,2,761,20.9,3
3,h,460000,SP,Northern Metropolitan,3,2,578,19.3,4
3,h,644000,S,Northern Metropolitan,1,1,122,19.4,3
5,h,905000,S,Northern Metropolitan,3,2,801,19.7,2
3,h,647000,S,Northern Metropolitan,2,2,870,21.5,2
2,u,800000,SP,Southern Metropolitan,1,1,0,22.4,4
3,h,1400000,SP,Southern Metropolitan,2,2,684,22.7,3
3,u,2400000,VB,Southern Metropolitan,2,4,730,26.9,5
3,u,765000,S,Southern Metropolitan,2,2,531,22.1,1
2,u,590000,PI,Southern Metropolitan,3,4,943,12.9,4
3,t,256000,SP,Western Metropolitan,1,1,424,18.5,3
2,u,928000,SP,Southern Metropolitan,1,1,84,16.6,3
2,u,586500,S,Southern Metropolitan,1,1,150,29.4,2
1,u,451000,S,Southern Metropolitan,3,2,802,18.0,3
4,h,1865000,PI,Western Metropolitan,2,2,705,11.7,4
4,t,1200000,PI,Western Metropolitan,2,2,1003,27.3,2
5,h,1780000,S,Western Metropolitan,1,1,0,21.2,4
3,h,455000,S,Western Metropolitan,1,1,1446,24.1,2
3,h,410000,SP,Western Metropolitan,2,2,188,18.8,3
3,u,635000,S,Western Metropolitan,2,2,813,19.8,2
3,h,690500,S,Western Metropolitan,2,2,132,19.5,2
3,h,520000,SP,Western Metropolitan,1,1,0,24.9,4
3,h,590900,PI,Western Metropolitan,2,2,903,31.5,4
3,h,670000,PI,Western Metropolitan,2,1,0,17.8,4
2,u,740000,VB,Southern Metropolitan,2,2,318,20.8,2
3,h,580000,PI,Northern Metropolitan,2,1,1131,20.3,5
4,h,653000,S,Northern Metropolitan,1,1,0,13.2,3
4,h,1626000,S,Northern Metropolitan,1,1,0,18.9,2
1,u,550000,PI,Southern Metropolitan,2,2,259,22.4,4
2,u,1800000,VB,Southern Metropolitan,2,2,325,25.0,2
3,u,2000000,VB,Southern Metropolitan,1,2,635,9.8,3
2,u,751000,SP,Southern Metropolitan,1,1,0,13.9,4
2,u,682000,S,Southern Metropolitan,1,2,698,16.8,4
4,h,1270000,S,Eastern Metropolitan,2,4,877,18.3,3
4,t,975000,S,Eastern Metropolitan,1,2,400,22.7,3
2,h,1280000,SP,Eastern Metropolitan,1,1,166,18.7,2
4,h,850000,SP,Eastern Metropolitan,1,2,692,20.2,2
3,h,1200000,S,Eastern Metropolitan,2,4,661,11.9,2
3,h,655000,SP,Northern Metropolitan,2,3,780,27.5,2
3,h,562000,S,Western Metropolitan,2,2,1350,14.6,4
3,h,531000,SP,Western Metropolitan,3,2,417,15.3,4
3,h,490000,SP,Western Metropolitan,2,2,239,14.2,4
3,h,472000,SP,Western Metropolitan,2,2,694,20.5,3
3,h,467000,S,Western Metropolitan,1,1,83,24.6,2
2,u,302500,S,Western Metropolitan,3,2,805,19.8,1
5,h,750000,SP,Western Metropolitan,1,3,647,21.8,3
3,h,390000,S,Western Metropolitan,1,1,246,21.6,1
3,h,460000,S,Western Metropolitan,2,1,103,17.7,2
3,h,1155000,PI,Western Metropolitan,2,2,850,18.1,3
3,h,1100000,S,Western Metropolitan,4,2,390,21.7,2
2,u,792000,S,Northern Metropolitan,1,4,772,14.5,3
3,h,540000,SP,Northern Metropolitan,1,1,631,19.4,4
4,h,1171000,S,South-Eastern Metropolitan,1,1,970,11.7,2
3,h,1408000,S,South-Eastern Metropolitan,3,1,632,24.3,2
3,h,1494000,S,Western Metropolitan,1,1,0,19.1,2
5,h,2760000,S,Western Metropolitan,4,2,741,21.8,3
4,h,1900000,S,Western Metropolitan,2,2,643,17.1,3
3,h,950000,S,Western Metropolitan,3,2,603,18.8,2
5,h,745000,S,Northern Metropolitan,2,2,686,25.8,2
4,h,562000,S,Northern Metropolitan,3,1,0,21.7,2
4,h,627000,S,Western Metropolitan,1,1,698,24.0,3
5,h,1670000,S,Northern Metropolitan,3,4,697,23.0,4
2,h,950000,S,Western Metropolitan,1,1,95,21.2,3
3,h,1225000,S,Western Metropolitan,5,1,639,24.7,4
3,h,1035000,SP,Western Metropolitan,2,2,643,15.5,3
3,t,840000,PI,Western Metropolitan,3,2,702,17.4,2
4,h,2000000,S,Northern Metropolitan,1,3,432,19.9,3
3,h,1110000,S,Northern Metropolitan,2,2,687,18.9,2
3,h,520000,VB,Western Metropolitan,2,2,309,18.8,3
3,h,781000,S,Western Metropolitan,2,2,522,20.5,2
4,h,857500,S,Western Metropolitan,2,4,318,15.1,2
2,h,1820000,S,Southern Metropolitan,1,1,231,16.3,2
2,h,995000,S,Southern Metropolitan,1,1,654,24.6,2
3,h,795000,S,South-Eastern Metropolitan,2,1,653,21.0,3
3,h,962000,S,South-Eastern Metropolitan,2,2,795,20.6,1
4,h,1310000,S,Western Metropolitan,2,1,756,25.4,3
3,h,850000,S,Western Metropolitan,3,2,468,16.5,3
3,h,750000,SP,Western Metropolitan,1,1,717,17.7,3
4,h,1819000,S,Southern Metropolitan,1,1,342,20.7,2
2,h,2100000,S,Southern Metropolitan,2,1,145,21.1,2
4,h,1800000,VB,Southern Metropolitan,2,2,598,17.2,3
2,t,1255000,S,Southern Metropolitan,3,4,645,19.6,1
3,t,1315000,S,Southern Metropolitan,2,3,812,20.6,2
3,h,1500000,PI,Southern Metropolitan,3,3,965,20.7,3
4,h,3230000,S,Southern Metropolitan,1,1,858,20.3,2
2,h,1080000,S,Southern Metropolitan,1,1,0,21.8,1
4,u,1450000,S,Southern Metropolitan,3,2,900,25.9,2
2,h,1305000,S,Southern Metropolitan,3,2,585,21.7,3
3,h,1545000,S,Southern Metropolitan,2,4,838,22.7,2
2,t,945000,S,Southern Metropolitan,2,2,387,27.9,2
3,h,1455000,S,Southern Metropolitan,3,2,352,22.8,4
4,h,1535000,SP,Southern Metropolitan,2,1,0,19.1,2
2,u,636000,S,Southern Metropolitan,2,1,325,20.1,3
2,h,1275000,S,Southern Metropolitan,4,4,684,15.3,2
3,u,875000,S,Southern Metropolitan,1,1,444,24.3,2
4,t,1230000,S,Southern Metropolitan,1,4,845,14.8,3
3,t,1020000,PI,Southern Metropolitan,2,2,879,22.1,3
2,h,1410000,S,Southern Metropolitan,2,6,1266,15.4,3
3,t,990000,S,Southern Metropolitan,2,1,415,21.8,2
3,h,1057000,S,Southern Metropolitan,2,2,361,24.7,1
3,t,760000,PI,Southern Metropolitan,1,2,132,22.8,4
2,h,825000,S,Southern Metropolitan,2,2,0,12.9,4
4,t,940000,S,Eastern Metropolitan,1,3,716,18.5,4
5,h,1442000,S,Eastern Metropolitan,2,2,316,10.8,4
3,h,750000,PI,Eastern Metropolitan,2,2,796,17.8,4
4,h,1294000,S,Eastern Metropolitan,2,0,808,18.9,2
4,h,1000000,VB,Eastern Metropolitan,2,2,780,17.8,3
3,t,758000,S,Eastern Metropolitan,1,2,1698,14.1,3
2,h,645000,S,Western Metropolitan,2,2,278,16.1,2
3,u,661000,S,Eastern Metropolitan,1,1,175,11.2,2
3,h,1550000,VB,Southern Metropolitan,1,2,0,12.5,2
3,h,1635000,S,Southern Metropolitan,1,0,169,16.5,3
4,h,1940000,S,Southern Metropolitan,1,1,210,20.0,3
4,h,1850000,S,Southern Metropolitan,1,0,203,14.2,2
2,h,1060000,S,Southern Metropolitan,1,1,178,15.8,3
3,h,930000,SP,Southern Metropolitan,1,0,418,20.4,3
2,u,428000,S,Northern Metropolitan,1,1,174,23.9,3
2,h,1026000,S,Northern Metropolitan,1,1,73,14.7,2
2,u,521500,S,Northern Metropolitan,1,0,133,24.9,2
3,u,851000,S,Eastern Metropolitan,1,0,168,22.4,2
4,h,1300000,S,Eastern Metropolitan,1,0,115,16.4,3
4,h,1110000,PI,Eastern Metropolitan,2,0,538,16.9,3
4,h,1235000,S,Eastern Metropolitan,1,1,861,21.2,4
2,t,380000,SP,Northern Metropolitan,2,0,413,18.6,2
5,h,1590000,S,Southern Metropolitan,1,0,116,18.0,1
3,h,900000,VB,Eastern Metropolitan,2,2,504,15.9,2
4,h,2650000,S,Southern Metropolitan,3,1,144,23.6,3
3,t,1615000,S,Southern Metropolitan,2,1,163,20.5,1
4,h,3225000,SA,Southern Metropolitan,1,1,0,15.2,3
4,h,2950000,S,Southern Metropolitan,1,0,93,17.1,3
3,h,1330000,VB,Northern Metropolitan,1,1,100,19.3,2
3,u,820000,S,Southern Metropolitan,1,0,142,23.1,2
2,t,795000,S,Southern Metropolitan,2,2,207,16.4,3
2,u,722500,S,Southern Metropolitan,1,1,408,18.4,5
3,h,1365000,S,Southern Metropolitan,1,2,373,15.7,2
3,h,1750000,S,Southern Metropolitan,1,1,0,24.8,2
3,t,752000,S,Southern Metropolitan,1,1,0,20.4,3
2,u,670000,S,Southern Metropolitan,1,0,217,19.2,3
3,h,870000,S,South-Eastern Metropolitan,1,2,0,20.5,2
2,t,758000,S,Southern Metropolitan,2,1,133,18.5,2
4,h,1408000,S,Southern Metropolitan,1,1,0,13.9,3
3,u,675000,S,Southern Metropolitan,2,1,345,18.1,3
5,h,1300000,S,Southern Metropolitan,1,1,73,18.7,2
3,h,1230000,S,Southern Metropolitan,1,2,425,23.5,3
3,t,854000,S,Southern Metropolitan,1,1,808,16.8,4
4,h,999000,S,Southern Metropolitan,1,1,0,12.2,3
2,u,570000,S,South-Eastern Metropolitan,1,1,0,14.2,3
3,u,650000,PI,South-Eastern Metropolitan,1,1,282,11.0,1
3,h,1270000,S,Northern Metropolitan,2,1,1113,19.9,2
2,h,850000,SP,Northern Metropolitan,1,2,0,17.3,3
3,h,784000,S,Northern Metropolitan,1,2,0,12.9,3
3,h,845000,S,Northern Metropolitan,1,1,0,16.6,2
2,t,750000,S,Northern Metropolitan,1,1,0,23.1,2
2,h,890000,S,Northern Metropolitan,1,1,0,15.8,1
2,u,1260000,S,Northern Metropolitan,1,2,299,19.6,2
2,u,855000,S,Northern Metropolitan,2,2,265,25.3,3
3,h,495000,S,Northern Metropolitan,1,1,0,26.1,3
4,h,480000,SP,Northern Metropolitan,2,2,751,17.7,2
3,h,465000,S,Northern Metropolitan,3,2,1105,22.7,3
3,h,362000,S,Northern Metropolitan,1,2,461,21.5,2
3,h,392000,S,South-Eastern Metropolitan,1,1,173,23.7,2
4,h,725000,S,Eastern Metropolitan,2,1,300,24.6,2
2,u,336000,SA,South-Eastern Metropolitan,1,1,78,20.4,2
4,h,770000,S,South-Eastern Metropolitan,2,1,106,19.1,2
4,h,850000,VB,South-Eastern Metropolitan,1,1,109,20.1,3
4,h,1924500,S,Eastern Metropolitan,1,2,0,19.1,2
2,u,492500,S,Eastern Metropolitan,2,2,687,21.8,3
3,t,765000,S,Eastern Metropolitan,1,1,0,21.3,1
4,h,1405000,S,Eastern Metropolitan,2,1,166,22.7,2
4,t,1325000,S,Eastern Metropolitan,1,1,0,24.8,3
2,h,900000,VB,Southern Metropolitan,1,1,0,19.9,3
3,h,701000,S,Eastern Metropolitan,2,2,721,18.9,3
2,t,520000,VB,Eastern Metropolitan,1,1,0,13.2,3
4,h,970000,PI,Eastern Metropolitan,2,2,757,28.4,3
1,u,520000,S,Southern Metropolitan,2,1,0,24.6,4
3,h,475000,S,Northern Metropolitan,2,1,588,25.7,3
2,h,345000,S,Northern Metropolitan,3,1,0,10.4,4
3,h,1425000,S,Western Metropolitan,2,1,598,15.0,2
2,u,660000,S,Western Metropolitan,1,1,586,15.1,1
2,u,550000,VB,Western Metropolitan,2,2,325,22.2,4
2,u,396000,S,Western Metropolitan,1,1,0,20.2,3
3,h,1250000,VB,Northern Metropolitan,1,1,0,13.9,4
2,u,485000,S,Eastern Metropolitan,1,1,0,21.1,3
2,h,445000,S,Eastern Metropolitan,2,2,557,10.4,2
2,h,1000000,S,Northern Metropolitan,2,1,390,19.5,3
3,h,1252000,S,Northern Metropolitan,1,1,158,19.7,4
2,u,700000,SP,Northern Metropolitan,1,1,0,15.9,3
2,h,860000,S,Northern Metropolitan,3,1,268,17.6,3
2,h,870000,S,Northern Metropolitan,1,1,133,21.5,3
2,h,1116000,S,Northern Metropolitan,1,1,0,18.6,2
4,h,1450000,VB,Northern Metropolitan,1,2,0,19.3,3
2,t,930000,S,Northern Metropolitan,2,1,0,22.8,1
